"","nlc2022_7class","T_MAPCODE","step_deg2","n"
"8362","4","Gm23","99",34376
"8363","5","Gm23","99",20886
"8364","6","Gm23","99",1351
"8365","7","Gm23","99",1234117
"8366","1","Gm24","99",23370
"8367","2","Gm24","99",1136
"8368","3","Gm24","99",0
"8369","4","Gm24","99",61
"8370","5","Gm24","99",0
"8371","6","Gm24","99",0
"8372","7","Gm24","99",454
"8373","1","Gm25","99",259401
"8374","2","Gm25","99",71983
"8375","3","Gm25","99",11846
"8376","4","Gm25","99",10076
"8377","5","Gm25","99",63048
"8378","6","Gm25","99",0
"8379","7","Gm25","99",660204
"8380","1","Gm26","99",605953
"8381","2","Gm26","99",10781
"8382","3","Gm26","99",7
"8383","4","Gm26","99",230
"8384","5","Gm26","99",1872
"8385","6","Gm26","99",1
"8386","7","Gm26","99",32752
"8387","1","Gm27","99",652817
"8388","2","Gm27","99",13705
"8389","3","Gm27","99",12
"8390","4","Gm27","99",429
"8391","5","Gm27","99",1667
"8392","6","Gm27","99",166
"8393","7","Gm27","99",1337
"8394","1","Gm28","99",228733
"8395","2","Gm28","99",1847
"8396","3","Gm28","99",0
"8397","4","Gm28","99",7
"8398","5","Gm28","99",472
"8399","6","Gm28","99",0
"8400","7","Gm28","99",3573
"8401","1","Gm29","99",1257011
"8402","2","Gm29","99",26084
"8403","3","Gm29","99",518
"8404","4","Gm29","99",646
"8405","5","Gm29","99",22180
"8406","6","Gm29","99",10
"8407","7","Gm29","99",1768
"8408","1","Gm3","99",15021011
"8409","2","Gm3","99",2981127
"8410","3","Gm3","99",216796
"8411","4","Gm3","99",448140
"8412","5","Gm3","99",18674788
"8413","6","Gm3","99",6132
"8414","7","Gm3","99",311687
"8415","1","Gm30","99",6527993
"8416","2","Gm30","99",827749
"8417","3","Gm30","99",28692
"8418","4","Gm30","99",78164
"8419","5","Gm30","99",457471
"8420","6","Gm30","99",20862
"8421","7","Gm30","99",1705841
"8422","1","Gm31","99",1340123
"8423","2","Gm31","99",139399
"8424","3","Gm31","99",533
"8425","4","Gm31","99",3760
"8426","5","Gm31","99",17877
"8427","6","Gm31","99",126
"8428","7","Gm31","99",1118612
"8429","1","Gm4","99",18619657
"8430","2","Gm4","99",2404222
"8431","3","Gm4","99",273873
"8432","4","Gm4","99",474414
"8433","5","Gm4","99",13456323
"8434","6","Gm4","99",4557
"8435","7","Gm4","99",403531
"8436","1","Gm5","99",6156378
"8437","2","Gm5","99",243553
"8438","3","Gm5","99",5396
"8439","4","Gm5","99",74560
"8440","5","Gm5","99",2082616
"8441","6","Gm5","99",2731
"8442","7","Gm5","99",109091
"8443","1","Gm6","99",13662765
"8444","2","Gm6","99",1613373
"8445","3","Gm6","99",851696
"8446","4","Gm6","99",172120
"8447","5","Gm6","99",8317407
"8448","6","Gm6","99",4662
"8449","7","Gm6","99",106953
"8450","1","Gm7","99",68964
"8451","2","Gm7","99",2094
"8452","3","Gm7","99",43
"8453","4","Gm7","99",169
"8454","5","Gm7","99",3103
"8455","6","Gm7","99",0
"8456","7","Gm7","99",701
"8457","1","Gm8","99",13761337
"8458","2","Gm8","99",4616818
"8459","3","Gm8","99",367652
"8460","4","Gm8","99",3307814
"8461","5","Gm8","99",13468511
"8462","6","Gm8","99",269683
"8463","7","Gm8","99",440425
"8464","1","Gm9","99",1089735
"8465","2","Gm9","99",492148
"8466","3","Gm9","99",24899
"8467","4","Gm9","99",722882
"8468","5","Gm9","99",854842
"8469","6","Gm9","99",44344
"8470","7","Gm9","99",54344
"8471","1","Gs1","99",703773
"8472","2","Gs1","99",90456
"8473","3","Gs1","99",4110
"8474","4","Gs1","99",25858
"8475","5","Gs1","99",66870
"8476","6","Gs1","99",697
"8477","7","Gs1","99",456337
"8478","1","Gs10","99",18503297
"8479","2","Gs10","99",1608584
"8480","3","Gs10","99",60610
"8481","4","Gs10","99",1643395
"8482","5","Gs10","99",2681514
"8483","6","Gs10","99",2919
"8484","7","Gs10","99",2196030
"8485","1","Gs11","99",2552410
"8486","2","Gs11","99",895610
"8487","3","Gs11","99",54181
"8488","4","Gs11","99",719550
"8489","5","Gs11","99",851339
"8490","6","Gs11","99",894
"8491","7","Gs11","99",781446
"8492","1","Gs12","99",11743187
"8493","2","Gs12","99",2426992
"8494","3","Gs12","99",79467
"8495","4","Gs12","99",1941128
"8496","5","Gs12","99",4701651
"8497","6","Gs12","99",4741
"8498","7","Gs12","99",923055
"8499","1","Gs13","99",370882
"8500","2","Gs13","99",207876
"8501","3","Gs13","99",53031
"8502","4","Gs13","99",44240
"8503","5","Gs13","99",550891
"8504","6","Gs13","99",1131
"8505","7","Gs13","99",4368
"8506","1","Gs14","99",4945480
"8507","2","Gs14","99",1338728
"8508","3","Gs14","99",14928
"8509","4","Gs14","99",2168418
"8510","5","Gs14","99",3361814
"8511","6","Gs14","99",6668
"8512","7","Gs14","99",466926
"8513","1","Gs15","99",7344309
"8514","2","Gs15","99",1178316
"8515","3","Gs15","99",125756
"8516","4","Gs15","99",1106008
"8517","5","Gs15","99",2959837
"8518","6","Gs15","99",3057
"8519","7","Gs15","99",69778
"8520","1","Gs16","99",7450280
"8521","2","Gs16","99",358906
"8522","3","Gs16","99",37938
"8523","4","Gs16","99",471531
"8524","5","Gs16","99",678758
"8525","6","Gs16","99",3901
"8526","7","Gs16","99",14439
"8527","1","Gs17","99",8575491
"8528","2","Gs17","99",43633
"8529","3","Gs17","99",10004
"8530","4","Gs17","99",31230
"8531","5","Gs17","99",54376
"8532","6","Gs17","99",659
"8533","7","Gs17","99",2203
"8534","1","Gs18","99",0
"8535","2","Gs18","99",0
"8536","3","Gs18","99",0
"8537","4","Gs18","99",0
"8538","5","Gs18","99",0
"8539","6","Gs18","99",0
"8540","7","Gs18","99",0
"8541","1","Gs19","99",3334828
"8542","2","Gs19","99",1306000
"8543","3","Gs19","99",69184
"8544","4","Gs19","99",1166666
"8545","5","Gs19","99",1389102
"8546","6","Gs19","99",4271
"8547","7","Gs19","99",290576
"8548","1","Gs2","99",3106872
"8549","2","Gs2","99",206827
"8550","3","Gs2","99",1269
"8551","4","Gs2","99",125548
"8552","5","Gs2","99",277676
"8553","6","Gs2","99",268
"8554","7","Gs2","99",145247
"8555","1","Gs20","99",5644480
"8556","2","Gs20","99",2534304
"8557","3","Gs20","99",16096
"8558","4","Gs20","99",2976115
"8559","5","Gs20","99",2737175
"8560","6","Gs20","99",2078
"8561","7","Gs20","99",1791199
"8562","1","Gs3","99",3909637
"8563","2","Gs3","99",190770
"8564","3","Gs3","99",17609
"8565","4","Gs3","99",43263
"8566","5","Gs3","99",72170
"8567","6","Gs3","99",78
"8568","7","Gs3","99",122137
"8569","1","Gs4","99",10607276
"8570","2","Gs4","99",2605333
"8571","3","Gs4","99",267229
"8572","4","Gs4","99",1289250
"8573","5","Gs4","99",3240698
"8574","6","Gs4","99",28163
"8575","7","Gs4","99",563186
"8576","1","Gs6","99",8258405
"8577","2","Gs6","99",2076809
"8578","3","Gs6","99",103889
"8579","4","Gs6","99",765717
"8580","5","Gs6","99",1739606
"8581","6","Gs6","99",22927
"8582","7","Gs6","99",101352
"8583","1","Gs7","99",5917093
"8584","2","Gs7","99",2342433
"8585","3","Gs7","99",45191
"8586","4","Gs7","99",1111582
"8587","5","Gs7","99",2183798
"8588","6","Gs7","99",13328
"8589","7","Gs7","99",20522
"8590","1","Gs8","99",4160950
"8591","2","Gs8","99",756360
"8592","3","Gs8","99",90847
"8593","4","Gs8","99",127465
"8594","5","Gs8","99",1256531
"8595","6","Gs8","99",866
"8596","7","Gs8","99",763189
"8597","1","Gs9","99",5049694
"8598","2","Gs9","99",2023803
"8599","3","Gs9","99",47543
"8600","4","Gs9","99",1833222
"8601","5","Gs9","99",2450887
"8602","6","Gs9","99",2130
"8603","7","Gs9","99",6023036
"8604","1","NKb1","99",11593653
"8605","2","NKb1","99",15759
"8606","3","NKb1","99",1159
"8607","4","NKb1","99",9384
"8608","5","NKb1","99",53486
"8609","6","NKb1","99",4333
"8610","7","NKb1","99",83
"8611","1","NKb2","99",1503393
"8612","2","NKb2","99",727
"8613","3","NKb2","99",51
"8614","4","NKb2","99",2623
"8615","5","NKb2","99",11552
"8616","6","NKb2","99",252
"8617","7","NKb2","99",0
"8618","1","NKb3","99",102300826
"8619","2","NKb3","99",196557
"8620","3","NKb3","99",19471
"8621","4","NKb3","99",345807
"8622","5","NKb3","99",228259
"8623","6","NKb3","99",40529
"8624","7","NKb3","99",2218
"8625","1","NKb4","99",6675361
"8626","2","NKb4","99",7138
"8627","3","NKb4","99",21
"8628","4","NKb4","99",3697
"8629","5","NKb4","99",592
"8630","6","NKb4","99",5762
"8631","7","NKb4","99",0
"8632","1","NKb5","99",21358456
"8633","2","NKb5","99",63612
"8634","3","NKb5","99",14356
"8635","4","NKb5","99",122023
"8636","5","NKb5","99",26342
"8637","6","NKb5","99",12205
"8638","7","NKb5","99",110
"8639","1","NKb6","99",102275487
"8640","2","NKb6","99",377282
"8641","3","NKb6","99",76456
"8642","4","NKb6","99",206652
"8643","5","NKb6","99",113487
"8644","6","NKb6","99",76595
"8645","7","NKb6","99",698
"8646","1","NKl1","99",43978179
"8647","2","NKl1","99",119807
"8648","3","NKl1","99",32552
"8649","4","NKl1","99",91151
"8650","5","NKl1","99",47274
"8651","6","NKl1","99",6092
"8652","7","NKl1","99",2174
"8653","1","NKl2","99",6599014
"8654","2","NKl2","99",36063
"8655","3","NKl2","99",15516
"8656","4","NKl2","99",13570
"8657","5","NKl2","99",29346
"8658","6","NKl2","99",2057
"8659","7","NKl2","99",64
"8660","1","NKl4","99",0
"8661","2","NKl4","99",0
"8662","3","NKl4","99",0
"8663","4","NKl4","99",0
"8664","5","NKl4","99",0
"8665","6","NKl4","99",0
"8666","7","NKl4","99",0
"8667","1","NKu1","99",42413338
"8668","2","NKu1","99",259119
"8669","3","NKu1","99",59819
"8670","4","NKu1","99",60327
"8671","5","NKu1","99",69449
"8672","6","NKu1","99",9511
"8673","7","NKu1","99",2248
"8674","1","NKu2","99",28032313
"8675","2","NKu2","99",32292
"8676","3","NKu2","99",7374
"8677","4","NKu2","99",16900
"8678","5","NKu2","99",5506
"8679","6","NKu2","99",2055
"8680","7","NKu2","99",569
"8681","1","NKu3","99",100011755
"8682","2","NKu3","99",1764932
"8683","3","NKu3","99",136269
"8684","4","NKu3","99",266432
"8685","5","NKu3","99",3327948
"8686","6","NKu3","99",115383
"8687","7","NKu3","99",61402
"8688","1","NKu4","99",115786116
"8689","2","NKu4","99",1760102
"8690","3","NKu4","99",809576
"8691","4","NKu4","99",183854
"8692","5","NKu4","99",1222758
"8693","6","NKu4","99",6888
"8694","7","NKu4","99",40236
"8695","1","NOTVEG","99",1941877
"8696","2","NOTVEG","99",48929
"8697","3","NOTVEG","99",9791
"8698","4","NOTVEG","99",26369
"8699","5","NOTVEG","99",26435
"8700","6","NOTVEG","99",10365
"8701","7","NOTVEG","99",795
"8702","1","SKk1","99",4167078
"8703","2","SKk1","99",6349
"8704","3","SKk1","99",16
"8705","4","SKk1","99",6923
"8706","5","SKk1","99",93
"8707","6","SKk1","99",3929
"8708","7","SKk1","99",0
"8709","1","SKk2","99",322794
"8710","2","SKk2","99",1103
"8711","3","SKk2","99",0
"8712","4","SKk2","99",419
"8713","5","SKk2","99",0
"8714","6","SKk2","99",392
"8715","7","SKk2","99",0
"8716","1","SKk3","99",3246884
"8717","2","SKk3","99",17761
"8718","3","SKk3","99",613
"8719","4","SKk3","99",7480
"8720","5","SKk3","99",19830
"8721","6","SKk3","99",9424
"8722","7","SKk3","99",221
"8723","1","SKk4","99",2448296
"8724","2","SKk4","99",5268
"8725","3","SKk4","99",235
"8726","4","SKk4","99",3511
"8727","5","SKk4","99",1105
"8728","6","SKk4","99",335
"8729","7","SKk4","99",63
"8730","1","SKk5","99",2072653
"8731","2","SKk5","99",82447
"8732","3","SKk5","99",1853
"8733","4","SKk5","99",27903
"8734","5","SKk5","99",264370
"8735","6","SKk5","99",21034
"8736","7","SKk5","99",1196
"8737","1","SKk6","99",142686
"8738","2","SKk6","99",1360
"8739","3","SKk6","99",71
"8740","4","SKk6","99",564
"8741","5","SKk6","99",1983
"8742","6","SKk6","99",2922
"8743","7","SKk6","99",24
"8744","1","SKk7","99",327202
"8745","2","SKk7","99",30646
"8746","3","SKk7","99",27022
"8747","4","SKk7","99",12486
"8748","5","SKk7","99",63576
"8749","6","SKk7","99",170
"8750","7","SKk7","99",1891
"8751","1","SKk8","99",1570
"8752","2","SKk8","99",876
"8753","3","SKk8","99",0
"8754","4","SKk8","99",7
"8755","5","SKk8","99",4683
"8756","6","SKk8","99",0
"8757","7","SKk8","99",7
"8758","1","SKk9","99",350605
"8759","2","SKk9","99",4430
"8760","3","SKk9","99",264
"8761","4","SKk9","99",264
"8762","5","SKk9","99",1339
"8763","6","SKk9","99",0
"8764","7","SKk9","99",71
"8765","1","SKn1","99",18354433
"8766","2","SKn1","99",414807
"8767","3","SKn1","99",408
"8768","4","SKn1","99",44124
"8769","5","SKn1","99",124954
"8770","6","SKn1","99",16918
"8771","7","SKn1","99",0
"8772","1","SKn2","99",1335499
"8773","2","SKn2","99",8452
"8774","3","SKn2","99",52
"8775","4","SKn2","99",1723
"8776","5","SKn2","99",2085
"8777","6","SKn2","99",531
"8778","7","SKn2","99",0
"8779","1","SKn3","99",7227934
"8780","2","SKn3","99",344568
"8781","3","SKn3","99",348
"8782","4","SKn3","99",36457
"8783","5","SKn3","99",149741
"8784","6","SKn3","99",10939
"8785","7","SKn3","99",0
"8786","1","SKn4","99",11453629
"8787","2","SKn4","99",482186
"8788","3","SKn4","99",125
"8789","4","SKn4","99",28477
"8790","5","SKn4","99",611543
"8791","6","SKn4","99",25528
"8792","7","SKn4","99",0
"8793","1","SKn5","99",1626343
"8794","2","SKn5","99",2995
"8795","3","SKn5","99",6
"8796","4","SKn5","99",2532
"8797","5","SKn5","99",494
"8798","6","SKn5","99",990
"8799","7","SKn5","99",0
"8800","1","SKn6","99",978549
"8801","2","SKn6","99",5995
"8802","3","SKn6","99",60
"8803","4","SKn6","99",186
"8804","5","SKn6","99",7184
"8805","6","SKn6","99",1
"8806","7","SKn6","99",0
"8807","1","SKn7","99",2269281
"8808","2","SKn7","99",66060
"8809","3","SKn7","99",31
"8810","4","SKn7","99",2382
"8811","5","SKn7","99",153515
"8812","6","SKn7","99",1542
"8813","7","SKn7","99",0
"8814","1","SKr1","99",2999236
"8815","2","SKr1","99",605
"8816","3","SKr1","99",54
"8817","4","SKr1","99",781
"8818","5","SKr1","99",0
"8819","6","SKr1","99",233
"8820","7","SKr1","99",0
"8821","1","SKr10","99",317862
"8822","2","SKr10","99",563
"8823","3","SKr10","99",0
"8824","4","SKr10","99",419
"8825","5","SKr10","99",0
"8826","6","SKr10","99",85
"8827","7","SKr10","99",0
"8828","1","SKr11","99",320321
"8829","2","SKr11","99",209
"8830","3","SKr11","99",0
"8831","4","SKr11","99",2439
"8832","5","SKr11","99",0
"8833","6","SKr11","99",222
"8834","7","SKr11","99",0
"8835","1","SKr12","99",1529708
"8836","2","SKr12","99",277
"8837","3","SKr12","99",2
"8838","4","SKr12","99",206
"8839","5","SKr12","99",0
"8840","6","SKr12","99",148
"8841","7","SKr12","99",0
"8842","1","SKr13","99",1804560
"8843","2","SKr13","99",866
"8844","3","SKr13","99",6
"8845","4","SKr13","99",1091
"8846","5","SKr13","99",0
"8847","6","SKr13","99",146
"8848","7","SKr13","99",0
"8849","1","SKr14","99",913039
"8850","2","SKr14","99",518
"8851","3","SKr14","99",0
"8852","4","SKr14","99",236
"8853","5","SKr14","99",0
"8854","6","SKr14","99",121
"8855","7","SKr14","99",0
"8856","1","SKr15","99",500746
"8857","2","SKr15","99",87505
"8858","3","SKr15","99",0
"8859","4","SKr15","99",139
"8860","5","SKr15","99",16059
"8861","6","SKr15","99",1
"8862","7","SKr15","99",0
"8863","1","SKr16","99",1080881
"8864","2","SKr16","99",241
"8865","3","SKr16","99",31
"8866","4","SKr16","99",354
"8867","5","SKr16","99",0
"8868","6","SKr16","99",648
"8869","7","SKr16","99",0
"8870","1","SKr17","99",649161
"8871","2","SKr17","99",560
"8872","3","SKr17","99",0
"8873","4","SKr17","99",771
"8874","5","SKr17","99",0
"8875","6","SKr17","99",1362
"8876","7","SKr17","99",0
"8877","1","SKr18","99",2030839
"8878","2","SKr18","99",3050
"8879","3","SKr18","99",135
"8880","4","SKr18","99",985
"8881","5","SKr18","99",2
"8882","6","SKr18","99",9467
"8883","7","SKr18","99",1
"8884","1","SKr19","99",919431
"8885","2","SKr19","99",1461
"8886","3","SKr19","99",953
"8887","4","SKr19","99",2046
"8888","5","SKr19","99",4
"8889","6","SKr19","99",6158
"8890","7","SKr19","99",23
"8891","1","SKr2","99",478323
"8892","2","SKr2","99",188
"8893","3","SKr2","99",0
"8894","4","SKr2","99",1715
"8895","5","SKr2","99",0
"8896","6","SKr2","99",47
"8897","7","SKr2","99",0
"8898","1","SKr3","99",426843
"8899","2","SKr3","99",49
"8900","3","SKr3","99",20
"8901","4","SKr3","99",23
"8902","5","SKr3","99",0
"8903","6","SKr3","99",0
"8904","7","SKr3","99",0
"8905","1","SKr4","99",2067932
"8906","2","SKr4","99",17941
"8907","3","SKr4","99",0
"8908","4","SKr4","99",2110
"8909","5","SKr4","99",0
"8910","6","SKr4","99",2621
"8911","7","SKr4","99",0
"8912","1","SKr5","99",45912
"8913","2","SKr5","99",0
"8914","3","SKr5","99",0
"8915","4","SKr5","99",0
"8916","5","SKr5","99",0
"8917","6","SKr5","99",0
"8918","7","SKr5","99",0
"8919","1","SKr6","99",164540
"8920","2","SKr6","99",114
"8921","3","SKr6","99",0
"8922","4","SKr6","99",0
"8923","5","SKr6","99",0
"8924","6","SKr6","99",10
"8925","7","SKr6","99",0
"8926","1","SKr7","99",816352
"8927","2","SKr7","99",203
"8928","3","SKr7","99",1
"8929","4","SKr7","99",1194
"8930","5","SKr7","99",0
"8931","6","SKr7","99",89
"8932","7","SKr7","99",0
"8933","1","SKr8","99",126265
"8934","2","SKr8","99",51
"8935","3","SKr8","99",67
"8936","4","SKr8","99",0
"8937","5","SKr8","99",0
"8938","6","SKr8","99",0
"8939","7","SKr8","99",0
"8940","1","SKr9","99",8162
"8941","2","SKr9","99",0
"8942","3","SKr9","99",0
"8943","4","SKr9","99",0
"8944","5","SKr9","99",0
"8945","6","SKr9","99",0
"8946","7","SKr9","99",0
"8947","1","SKs1","99",777566
"8948","2","SKs1","99",39704
"8949","3","SKs1","99",504
"8950","4","SKs1","99",8426
"8951","5","SKs1","99",0
"8952","6","SKs1","99",444012
"8953","7","SKs1","99",0
"8954","1","SKs10","99",334935
"8955","2","SKs10","99",5311
"8956","3","SKs10","99",0
"8957","4","SKs10","99",758
"8958","5","SKs10","99",0
"8959","6","SKs10","99",0
"8960","7","SKs10","99",0
"8961","1","SKs11","99",716794
"8962","2","SKs11","99",287
"8963","3","SKs11","99",0
"8964","4","SKs11","99",389
"8965","5","SKs11","99",0
"8966","6","SKs11","99",59
"8967","7","SKs11","99",0
"8968","1","SKs12","99",1058824
"8969","2","SKs12","99",76307
"8970","3","SKs12","99",49
"8971","4","SKs12","99",4449
"8972","5","SKs12","99",34346
"8973","6","SKs12","99",363
"8974","7","SKs12","99",451
"8975","1","SKs13","99",270655
"8976","2","SKs13","99",57125
"8977","3","SKs13","99",668
"8978","4","SKs13","99",6155
"8979","5","SKs13","99",166780
"8980","6","SKs13","99",194
"8981","7","SKs13","99",1201
"8982","1","SKs14","99",1610188
"8983","2","SKs14","99",103861
"8984","3","SKs14","99",263
"8985","4","SKs14","99",9972
"8986","5","SKs14","99",360172
"8987","6","SKs14","99",12801
"8988","7","SKs14","99",165
"8989","1","SKs2","99",1311974
"8990","2","SKs2","99",5575
"8991","3","SKs2","99",0
"8992","4","SKs2","99",2645
"8993","5","SKs2","99",0
"8994","6","SKs2","99",19944
"8995","7","SKs2","99",0
"8996","1","SKs3","99",756480
"8997","2","SKs3","99",10422
"8998","3","SKs3","99",0
"8999","4","SKs3","99",7
"9000","5","SKs3","99",0
"9001","6","SKs3","99",61566
"9002","7","SKs3","99",0
"9003","1","SKs4","99",1103614
"9004","2","SKs4","99",4020
"9005","3","SKs4","99",0
"9006","4","SKs4","99",663
"9007","5","SKs4","99",0
"9008","6","SKs4","99",14370
"9009","7","SKs4","99",0
"9010","1","SKs5","99",1414229
"9011","2","SKs5","99",49
"9012","3","SKs5","99",0
"9013","4","SKs5","99",210
"9014","5","SKs5","99",0
"9015","6","SKs5","99",779
"9016","7","SKs5","99",0
"9017","1","SKs6","99",306940
"9018","2","SKs6","99",158
"9019","3","SKs6","99",0
"9020","4","SKs6","99",611
"9021","5","SKs6","99",0
"9022","6","SKs6","99",508
"9023","7","SKs6","99",0
"9024","1","SKs7","99",6349617
"9025","2","SKs7","99",548979
"9026","3","SKs7","99",3134
"9027","4","SKs7","99",30945
"9028","5","SKs7","99",846356
"9029","6","SKs7","99",98380
"9030","7","SKs7","99",1865
"9031","1","SKs8","99",1818300
"9032","2","SKs8","99",63618
"9033","3","SKs8","99",950
"9034","4","SKs8","99",8051
"9035","5","SKs8","99",7
"9036","6","SKs8","99",279229
"9037","7","SKs8","99",0
"9038","1","SKs9","99",2211832
"9039","2","SKs9","99",45439
"9040","3","SKs9","99",435
"9041","4","SKs9","99",3375
"9042","5","SKs9","99",12924
"9043","6","SKs9","99",19589
"9044","7","SKs9","99",4
"9045","1","SKt1","99",253281
"9046","2","SKt1","99",215
"9047","3","SKt1","99",0
"9048","4","SKt1","99",861
"9049","5","SKt1","99",0
"9050","6","SKt1","99",46
"9051","7","SKt1","99",0
"9052","1","SKt2","99",18282710
"9053","2","SKt2","99",369896
"9054","3","SKt2","99",9775
"9055","4","SKt2","99",61601
"9056","5","SKt2","99",352025
"9057","6","SKt2","99",3586
"9058","7","SKt2","99",1838
"9059","1","SKt3","99",13056569
"9060","2","SKt3","99",160826
"9061","3","SKt3","99",25413
"9062","4","SKt3","99",30251
"9063","5","SKt3","99",118568
"9064","6","SKt3","99",1889
"9065","7","SKt3","99",1416
"9066","1","SKv1","99",1119786
"9067","2","SKv1","99",98340
"9068","3","SKv1","99",1844
"9069","4","SKv1","99",3483
